の,助詞,連体化,,,,,の,ノ,ノ
言,名詞,一般,,,,,言,ゲン,ゲン
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
。,記号,句点,,,,,。,。,。
金,名詞,一般,,,,,金,キン,キン
なら,動詞,自立,,,五段・ラ行,未然形,なる,ナラ,ナラ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,,,,,て,テ,テ
斯く,副詞,一般,,,,,斯く,カク,カク
の,助詞,連体化,,,,,の,ノ,ノ
如く,助動詞,,,,文語・ゴトシ,連用形,如し,ゴトク,ゴトク
同一,名詞,形容動詞語幹,,,,,同一,ドウイツ,ドーイツ
なる,助動詞,,,,文語・ナリ,体言接続,なり,ナル,ナル
問,名詞,一般,,,,,問,トイ,トイ
と,助詞,並立助詞,,,,,と,ト,ト
、,記号,読点,,,,,、,、,、
同一,名詞,一般,,,,,同一,ドウイツ,ドーイツ
なる,動詞,自立,,,五段・ラ行,基本形,なる,ナル,ナル
答,名詞,一般,,,,,答,コタエ,コタエ
と,助詞,格助詞,一般,,,,と,ト,ト
の,助詞,連体化,,,,,の,ノ,ノ
繰返さ,動詞,自立,,,五段・サ行,未然形,繰返す,クリカエサ,クリカエサ
る,助動詞,,,,文語・ル,基本形,る,ル,ル
ゝ,記号,一般,,,,,ゝ,ゝ,ゝ
はな,名詞,一般,,,,,はな,ハナ,ハナ
かる,動詞,自立,,,五段・ラ行,基本形,かる,カル,カル
べし,助動詞,,,,文語・ベシ,基本形,べし,ベシ,ベシ
。,記号,句点,,,,,。,。,。
世に,副詞,一般,,,,,世に,ヨニ,ヨニ
其問,名詞,一般,,,,,其問,其問,其問
、,記号,読点,,,,,、,、,、
其答,名詞,一般,,,,,其答,其答,其答
の,助詞,連体化,,,,,の,ノ,ノ
明瞭,名詞,形容動詞語幹,,,,,明瞭,メイリョウ,メイリョー
に,助詞,副詞化,,,,,に,ニ,ニ
過,接頭詞,名詞接続,,,,,過,カ,カ
ぐる,名詞,一般,,,,,ぐる,グル,グル
もの,名詞,非自立,一般,,,,もの,モノ,モノ
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
お,接頭詞,名詞接続,,,,,お,オ,オ
ほ,動詞,自立,,,五段・ラ行,体言接続特殊２,ほる,ホ,ホ
むね,名詞,一般,,,,,むね,ムネ,ムネ
不可能,名詞,形容動詞語幹,,,,,不可能,フカノウ,フカノー
の,助詞,連体化,,,,,の,ノ,ノ
事,名詞,非自立,一般,,,,事,コト,コト
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
。,記号,句点,,,,,。,。,。
繰返し,名詞,副詞可能,,,,,繰返し,クリカエシ,クリカエシ
来れる,動詞,自立,,,一段,基本形,来れる,コレル,コレル
今日,名詞,副詞可能,,,,,今日,キョウ,キョー
に,助詞,格助詞,一般,,,,に,ニ,ニ
あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
て,助詞,接続助詞,,,,,て,テ,テ
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
殊に,副詞,一般,,,,,殊に,コトニ,コトニ
不可能,名詞,形容動詞語幹,,,,,不可能,フカノウ,フカノー
の,助詞,連体化,,,,,の,ノ,ノ
事,名詞,非自立,一般,,,,事,コト,コト
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
。,記号,句点,,,,,。,。,。
呉,名詞,固有名詞,人名,姓,,,呉,ゴ,ゴ
に,助詞,格助詞,一般,,,,に,ニ,ニ
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,,,,,て,テ,テ
越,名詞,固有名詞,地域,国,,,越,エツ,エツ
、,記号,読点,,,,,、,、,、
火,名詞,一般,,,,,火,ヒ,ヒ
に,助詞,格助詞,一般,,,,に,ニ,ニ
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,,,,,て,テ,テ
水,名詞,一般,,,,,水,ミズ,ミズ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
兼ね,動詞,自立,,,一段,未然形,兼ねる,カネ,カネ
しめ,動詞,接尾,,,一段,連用形,しめる,シメ,シメ
ん,名詞,非自立,一般,,,,ん,ン,ン
と,助詞,格助詞,一般,,,,と,ト,ト
する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
もの,名詞,非自立,一般,,,,もの,モノ,モノ
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
使,名詞,一般,,,,,使,ツカイ,ツカイ
ふ,名詞,一般,,,,,ふ,フ,フ
べき,名詞,一般,,,,,べき,ベキ,ベキ
に,助詞,格助詞,一般,,,,に,ニ,ニ
使,名詞,一般,,,,,使,ツカイ,ツカイ
は,助詞,係助詞,,,,,は,ハ,ワ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
、,記号,読点,,,,,、,、,、
使,名詞,一般,,,,,使,ツカイ,ツカイ
ふ,名詞,一般,,,,,ふ,フ,フ
べ,名詞,接尾,一般,,,,べ,ベ,ベ
から,助詞,格助詞,一般,,,,から,カラ,カラ
ざる,名詞,一般,,,,,ざる,ザル,ザル
に,助詞,格助詞,一般,,,,に,ニ,ニ
使,名詞,一般,,,,,使,ツカイ,ツカイ
ふ,名詞,一般,,,,,ふ,フ,フ
、,記号,読点,,,,,、,、,、
是,名詞,代名詞,一般,,,,是,コレ,コレ
れ,助動詞,,,,文語・ル,未然形,る,レ,レ
銭,名詞,一般,,,,,銭,ゼニ,ゼニ
金,名詞,接尾,一般,,,,金,キン,キン
の,助詞,連体化,,,,,の,ノ,ノ
本質,名詞,一般,,,,,本質,ホンシツ,ホンシツ
に,助詞,格助詞,一般,,,,に,ニ,ニ
あら,動詞,自立,,,五段・ラ行,未然形,ある,アラ,アラ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
や,助動詞,,,,特殊・ヤ,基本形,や,ヤ,ヤ
。,記号,句点,,,,,。,。,。
疑義,名詞,一般,,,,,疑義,ギギ,ギギ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
挟む,動詞,自立,,,五段・マ行,基本形,挟む,ハサム,ハサム
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
要せ,動詞,自立,,,サ変・−スル,未然レル接続,要する,ヨウセ,ヨーセ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
一国,名詞,副詞可能,,,,,一国,イッコク,イッコク
、,記号,読点,,,,,、,、,、
一家,名詞,一般,,,,,一家,イッカ,イッカ
、,記号,読点,,,,,、,、,、
一,名詞,数,,,,,一,イチ,イチ
人,名詞,接尾,助数詞,,,,人,ニン,ニン
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
分け,動詞,自立,,,一段,連用形,分ける,ワケ,ワケ
て,助詞,接続助詞,,,,,て,テ,テ
も,助詞,係助詞,,,,,も,モ,モ
いは,動詞,自立,,,四段・ハ行,未然形,いふ,イハ,イワ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
、,記号,読点,,,,,、,、,、
金,名詞,一般,,,,,金,キン,キン
に,助詞,格助詞,一般,,,,に,ニ,ニ
就,名詞,一般,,,,,就,就,就
て,助詞,格助詞,連語,,,,て,テ,テ
論議,名詞,サ変接続,,,,,論議,ロンギ,ロンギ
の,助詞,格助詞,一般,,,,の,ノ,ノ
生ずる,動詞,自立,,,サ変・−ズル,基本形,生ずる,ショウズル,ショーズル
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
乏き,形容詞,自立,,,形容詞・アウオ段,体言接続,乏い,トモキ,トモキ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
なり,助詞,並立助詞,,,,,なり,ナリ,ナリ
、,記号,読点,,,,,、,、,、
少き,形容詞,自立,,,形容詞・アウオ段,体言接続,少い,スクナキ,スクナキ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
なり,助詞,並立助詞,,,,,なり,ナリ,ナリ
、,記号,読点,,,,,、,、,、
お,接頭詞,名詞接続,,,,,お,オ,オ
耻,名詞,一般,,,,,耻,耻,耻
かしく,名詞,一般,,,,,かしく,カシク,カシク
も,助詞,係助詞,,,,,も,モ,モ
足ら,動詞,自立,,,五段・ラ行,未然形,足る,タラ,タラ
ぬ,助動詞,,,,特殊・ヌ,基本形,ぬ,ヌ,ヌ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
。,記号,句点,,,,,。,。,。
工夫,名詞,サ変接続,,,,,工夫,クフウ,クフー
も,助詞,係助詞,,,,,も,モ,モ
然,副詞,一般,,,,,然,シカ,シカ
り,助動詞,,,,文語・リ,基本形,り,リ,リ
、,記号,読点,,,,,、,、,、
有る,動詞,自立,,,五段・ラ行,基本形,有る,アル,アル
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
に,助詞,格助詞,一般,,,,に,ニ,ニ
せ,動詞,自立,,,サ変・スル,未然ヌ接続,する,セ,セ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
、,記号,読点,,,,,、,、,、
無い,形容詞,自立,,,形容詞・アウオ段,基本形,無い,ナイ,ナイ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
に,助詞,格助詞,一般,,,,に,ニ,ニ
す,動詞,自立,,,サ変・スル,文語基本形,する,ス,ス
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
孰,名詞,一般,,,,,孰,孰,孰
か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
我,連体詞,,,,,,我,ワガ,ワガ
邦,名詞,固有名詞,人名,名,,,邦,クニ,クニ
の,助詞,連体化,,,,,の,ノ,ノ
現状,名詞,一般,,,,,現状,ゲンジョウ,ゲンジョー
に,助詞,格助詞,一般,,,,に,ニ,ニ
見,動詞,自立,,,一段,連用形,見る,ミ,ミ
て,助詞,接続助詞,,,,,て,テ,テ
、,記号,読点,,,,,、,、,、
金,名詞,固有名詞,人名,姓,,,金,キム,キム
は,助詞,係助詞,,,,,は,ハ,ワ
一切,名詞,副詞可能,,,,,一切,イッサイ,イッサイ
の,助詞,連体化,,,,,の,ノ,ノ
清め,動詞,自立,,,一段,連用形,清める,キヨメ,キヨメ
なり,動詞,自立,,,五段・ラ行,連用形,なる,ナリ,ナリ
とい,動詞,非自立,,,五段・カ行イ音便,連用タ接続,とく,トイ,トイ
へる,動詞,自立,,,一段,基本形,へる,ヘル,ヘル
諺,名詞,一般,,,,,諺,コトワザ,コトワザ
の,助詞,連体化,,,,,の,ノ,ノ
、,記号,読点,,,,,、,、,、
遂に,副詞,一般,,,,,遂に,ツイニ,ツイニ
奪,接頭詞,名詞接続,,,,,奪,ダツ,ダツ
ふ,名詞,一般,,,,,ふ,フ,フ
まじき,助動詞,,,,文語・マジ,体言接続,まじ,マジキ,マジキ
大,接頭詞,名詞接続,,,,,大,ダイ,ダイ
原理,名詞,一般,,,,,原理,ゲンリ,ゲンリ
たる,名詞,一般,,,,,たる,タル,タル
に,助詞,格助詞,一般,,,,に,ニ,ニ
首肯,名詞,サ変接続,,,,,首肯,シュコウ,シュコー
かざら,動詞,自立,,,五段・ラ行,未然形,かざる,カザラ,カザラ
ん,助動詞,,,,不変化型,基本形,ん,ン,ン
や,助詞,終助詞,,,,,や,ヤ,ヤ
。,記号,句点,,,,,。,。,。
近世,名詞,一般,,,,,近世,キンセイ,キンセイ
最も,副詞,一般,,,,,最も,モットモ,モットモ
驚く,動詞,自立,,,五段・カ行イ音便,基本形,驚く,オドロク,オドロク
べき,助動詞,,,,文語・ベシ,体言接続,べし,ベキ,ベキ
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
科学,名詞,一般,,,,,科学,カガク,カガク
の,助詞,連体化,,,,,の,ノ,ノ
進み,動詞,自立,,,五段・マ行,連用形,進む,ススミ,ススミ
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
と,助詞,格助詞,引用,,,,と,ト,ト
ぞ,助詞,係助詞,,,,,ぞ,ゾ,ゾ
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
貧,名詞,サ変接続,,,,,貧,ヒン,ヒン
人,名詞,接尾,一般,,,,人,ジン,ジン
が,助詞,格助詞,一般,,,,が,ガ,ガ
唯一,名詞,副詞可能,,,,,唯一,ユイイツ,ユイイツ
の,助詞,連体化,,,,,の,ノ,ノ
味方,名詞,サ変接続,,,,,味方,ミカタ,ミカタ
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
詩人,名詞,一般,,,,,詩人,シジン,シジン
なり,助詞,副助詞,,,,,なり,ナリ,ナリ
と,助詞,格助詞,引用,,,,と,ト,ト
。,記号,句点,,,,,。,。,。
げに,副詞,一般,,,,,げに,ゲニ,ゲニ
然,副詞,一般,,,,,然,シカ,シカ
らん,名詞,一般,,,,,らん,ラン,ラン
、,記号,読点,,,,,、,、,、
詩人,名詞,一般,,,,,詩人,シジン,シジン
も,助詞,係助詞,,,,,も,モ,モ
唯一,名詞,副詞可能,,,,,唯一,ユイイツ,ユイイツ
の,助詞,連体化,,,,,の,ノ,ノ
貧,名詞,サ変接続,,,,,貧,ヒン,ヒン
人,名詞,接尾,一般,,,,人,ジン,ジン
なれ,動詞,自立,,,五段・ラ行,仮定形,なる,ナレ,ナレ
ば,助詞,接続助詞,,,,,ば,バ,バ
。,記号,句点,,,,,。,。,。
○,名詞,数,,,,,○,レイ,レイ
画,名詞,接尾,助数詞,,,,画,カク,カク
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
かく,動詞,自立,,,五段・カ行イ音便,基本形,かく,カク,カク
人々,名詞,一般,,,,,人々,ヒトビト,ヒトビト
、,記号,読点,,,,,、,、,、
字,名詞,一般,,,,,字,ジ,ジ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
かく,動詞,自立,,,五段・カ行イ音便,基本形,かく,カク,カク
人々,名詞,一般,,,,,人々,ヒトビト,ヒトビト
に,助詞,格助詞,一般,,,,に,ニ,ニ
告ぐ,動詞,自立,,,五段・ガ行,基本形,告ぐ,ツグ,ツグ
。,記号,句点,,,,,。,。,。
お金,名詞,一般,,,,,お金,オカネ,オカネ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
払,動詞,自立,,,一段,連用形,払る,ハラエ,ハラエ
つ,助動詞,,,,下二・タ行,基本形,つ,ツ,ツ
て,助詞,接続助詞,,,,,て,テ,テ
買,名詞,一般,,,,,買,カイ,カイ
つ,助動詞,,,,下二・タ行,基本形,つ,ツ,ツ
て,助詞,接続助詞,,,,,て,テ,テ
下さる,動詞,非自立,,,五段・ラ行特殊,基本形,下さる,クダサル,クダサル
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
まことに,副詞,一般,,,,,まことに,マコトニ,マコトニ
難,接頭詞,名詞接続,,,,,難,ナン,ナン
有,名詞,サ変接続,,,,,有,ユウ,ユー
いお,動詞,自立,,,五段・ワ行促音便,未然ウ接続,いう,イオ,イオ
方,名詞,非自立,一般,,,,方,ホウ,ホー
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
。,記号,句点,,,,,。,。,。
併しながら,接続詞,,,,,,併しながら,シカシナガラ,シカシナガラ
大抵,名詞,副詞可能,,,,,大抵,タイテイ,タイテイ
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
わから,動詞,自立,,,五段・ラ行,未然形,わかる,ワカラ,ワカラ
ぬ,助動詞,,,,特殊・ヌ,基本形,ぬ,ヌ,ヌ
奴,名詞,代名詞,一般,,,,奴,ヤツ,ヤツ
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
按ずる,動詞,自立,,,サ変・−ズル,基本形,按ずる,アンズル,アンズル
に,助詞,格助詞,一般,,,,に,ニ,ニ
筆,名詞,一般,,,,,筆,フデ,フデ
は,助詞,係助詞,,,,,は,ハ,ワ
一,名詞,数,,,,,一,イチ,イチ
本,名詞,接尾,助数詞,,,,本,ホン,ホン
也,名詞,一般,,,,,也,也,也
、,記号,読点,,,,,、,、,、
箸,名詞,一般,,,,,箸,ハシ,ハシ
は,助詞,係助詞,,,,,は,ハ,ワ
二,名詞,数,,,,,二,ニ,ニ
本,名詞,接尾,助数詞,,,,本,ホン,ホン
也,名詞,一般,,,,,也,也,也
。,記号,句点,,,,,。,。,。
衆寡,名詞,一般,,,,,衆寡,シュウカ,シューカ
敵,名詞,一般,,,,,敵,テキ,テキ
せ,動詞,自立,,,サ変・スル,未然ヌ接続,する,セ,セ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
と,助詞,格助詞,一般,,,,と,ト,ト
知る,動詞,自立,,,五段・ラ行,基本形,知る,シル,シル
べし,助動詞,,,,文語・ベシ,基本形,べし,ベシ,ベシ
。,記号,句点,,,,,。,。,。
